model,explain_method,seed,function,samples,dimension,noise,variable_index,score,is_active,source_file
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,23,0.1761401444673538,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,24,0.2901715338230133,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,25,0.1665474474430084,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,26,0.3987893462181091,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,27,0.2392252832651138,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,28,0.4415688812732696,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,29,0.3399195075035095,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,30,0.3383798599243164,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,31,0.2089025527238845,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,32,0.4179049134254455,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,33,0.2171895653009414,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,34,0.240869328379631,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,35,0.2626594305038452,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,36,0.2166074961423874,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,37,0.2580244541168213,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,38,0.2726990580558777,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,39,0.2905412912368774,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,40,0.2634842693805694,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,41,0.2904914617538452,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,42,0.2225655615329742,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,43,0.2416726499795913,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,44,0.3552277982234955,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,45,0.4026609659194946,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,46,0.2417597770690918,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,47,0.279397964477539,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,48,0.3265838623046875,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,49,0.2827176451683044,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,50,0.2486056983470916,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,51,0.153427243232727,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,52,0.2563956975936889,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,53,0.3877979218959808,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,54,0.1960102021694183,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,55,0.2079426050186157,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,56,0.3629386723041534,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,57,0.2874013185501098,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,58,0.235629916191101,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,59,0.2753644585609436,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,60,0.1295395642518997,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,61,0.2650303244590759,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,62,0.4256710410118103,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,63,0.3253462314605713,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,64,0.2146846950054168,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,65,0.3893368244171142,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,66,0.1701309978961944,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,67,0.378539890050888,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,68,0.2500361204147339,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,69,0.2657491862773895,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,70,0.1711251139640808,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,71,0.307136058807373,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,72,0.2277503311634063,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,73,0.3289459943771362,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,74,0.2785602211952209,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,75,0.3912654519081116,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,76,0.3390091061592102,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,77,0.1980301737785339,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,78,0.3300501704216003,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,79,0.3581901788711548,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,80,0.3140601813793182,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,81,0.2142590582370758,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,82,0.1678468734025955,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,83,0.2369520962238311,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,84,0.2289994955062866,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,85,0.2279484570026397,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,86,0.2448729276657104,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,87,0.4638537168502807,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,88,0.3543005883693695,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,89,0.3070606589317322,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,90,0.2429133802652359,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,91,0.2984596192836761,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,92,0.3768837451934814,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,93,0.2252539545297622,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,94,0.2199270278215408,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,95,0.2683592438697815,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,96,0.2890858054161072,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,97,0.3027315139770508,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,98,0.3406258225440979,0,core_d100_nonoracle_scores.csv
KAN,grad,1,core_d100_nonoracle_scores,1024,100,0.0,99,0.2033515870571136,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,0,1.2524946928024292,1,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,1,0.1179850101470947,1,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,2,0.0178879890590906,1,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,3,0.0032617251854389,1,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,4,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,5,0.0111435251310467,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,6,0.0163865089416503,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,7,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,8,0.0029684901237487,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,9,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,10,0.005497773643583,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,11,0.0102657275274395,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,12,0.0130401654168963,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,13,0.0079049468040466,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,14,0.0126912994310259,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,15,0.0053410730324685,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,16,0.0008451541070826,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,17,0.006195446010679,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,18,0.0165327992290258,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,19,0.0047972598113119,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,20,0.015016496181488,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,21,0.0043362178839743,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,22,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,23,0.0031136870384216,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,24,0.0018532475223764,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,25,0.0007727940683253,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,26,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,27,0.0013974705943837,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,28,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,29,0.0248093008995056,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,30,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,31,0.005519151687622,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,32,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,33,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,34,0.0042618513107299,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,35,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,36,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,37,0.0007467865943908,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,38,0.0220196638256311,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,39,0.008172889240086,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,40,0.0023342370986938,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,41,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,42,0.0131503343582153,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,43,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,44,0.010147769935429,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,45,0.0002039472310571,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,46,0.0061259665526449,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,47,0.0129482941702008,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,48,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,49,0.0001868804247351,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,50,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,51,0.0091247363016009,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,52,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,53,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,54,0.0027809541206806,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,55,0.0171465072780847,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,56,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,57,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,58,0.0028741161804646,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,59,0.0035503506660461,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,60,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,61,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,62,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,63,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,64,0.0136031908914446,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,65,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,66,0.0072102942503988,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,67,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,68,0.0044062137603759,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,69,0.0051295361481606,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,70,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,71,0.0035863120574504,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,72,0.0062872767448425,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,73,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,74,0.0068765878677368,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,75,0.0045942463912069,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,76,0.0132212238386273,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,77,0.0032609503250569,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,78,0.003057797672227,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,79,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,80,0.0012775659561157,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,81,0.0052800974808633,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,82,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,83,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,84,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,85,0.0050332345999777,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,86,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,87,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,88,0.0155552625656127,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,89,0.0120407342910766,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,90,0.0019131699809804,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,91,0.0280980672687292,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,92,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,93,0.0062116980552673,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,94,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,95,0.0081892209127545,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,96,0.0,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,97,0.0006875991821289,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,98,0.0069288811646401,0,core_d100_nonoracle_scores.csv
KAN,perm,1,core_d100_nonoracle_scores,1024,100,0.0,99,0.0,0,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,0,2.879100799560547,1,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,1,0.5798615217208862,1,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,2,0.3578867316246032,1,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,3,0.4402689933776855,1,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,4,0.3771331906318664,0,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,5,0.4798924922943115,0,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,6,0.4702080488204956,0,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,7,0.3631641864776611,0,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,8,0.2700224220752716,0,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,9,0.2527187466621399,0,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,10,0.273281991481781,0,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,11,0.3233604431152344,0,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,12,0.3006781339645386,0,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,13,0.3623248338699341,0,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,14,0.3900402188301086,0,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,15,0.2546149492263794,0,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,16,0.4351027607917785,0,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,17,0.2938507795333862,0,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,18,0.1401073038578033,0,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,19,0.3401346206665039,0,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,20,0.5647393465042114,0,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,21,0.3749542832374573,0,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,22,0.1906718015670776,0,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,23,0.280948132276535,0,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,24,0.1595186591148376,0,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,25,0.4170412421226501,0,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,26,0.4097839891910553,0,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,27,0.4302882850170135,0,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,28,0.440658688545227,0,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,29,0.3068904280662536,0,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,30,0.3152019381523132,0,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,31,0.4185294508934021,0,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,32,0.5136595964431763,0,core_d100_nonoracle_scores.csv
KAN,grad,2,core_d100_nonoracle_scores,1024,100,0.0,33,0.4971653819084167,0,core_d100_nonoracle_scores.csv
