function,screen_mode,seed,trial,status,error,screen_score_type,effective_dim,hidden,depth,activation,lr,weight_decay,dropout,best_val_mse,best_epoch,epochs_run,final_train_mse,final_val_mse
pairwise_interaction,rf,4,0,ok,,rf,20,256,4,silu,1.7914823299257556e-05,0.0,0.0,0.9738335609436035,833,1534,0.46346959471702576,0.9986861944198608
pairwise_interaction,rf,4,1,ok,,rf,20,512,3,gelu,0.0035486770972552317,1e-05,0.0,0.9102084040641785,16,717,2.419114387974819e-12,1.5735605955123901
pairwise_interaction,rf,4,2,ok,,rf,20,128,2,softplus,0.0004979886437764355,0.0,0.0,0.9915304183959961,259,960,0.4508248567581177,1.013566493988037
pairwise_interaction,rf,4,3,ok,,rf,20,128,4,gelu,0.009852091068567069,1e-06,0.0,0.903878927230835,13,714,3.106475376956665e-14,1.368728518486023
pairwise_interaction,rf,4,4,ok,,rf,20,256,3,tanh,2.2455601472578372e-05,0.01,0.0,0.9327074885368347,1025,1726,0.07806388288736343,1.156353235244751
pairwise_interaction,rf,4,5,ok,,rf,20,256,3,gelu,0.0015668469718434744,0.01,0.0,0.933125913143158,21,722,4.7146833821898326e-05,1.8737362623214722
pairwise_interaction,rf,4,6,ok,,rf,20,512,2,gelu,0.001062415927482649,1e-05,0.0,0.9291833639144897,35,736,7.06168679087682e-09,1.7151578664779663
pairwise_interaction,rf,4,7,ok,,rf,20,128,3,gelu,0.0023173517978154496,0.0001,0.0,0.9303669929504395,39,740,3.017922134418427e-09,1.6529661417007446
pairwise_interaction,rf,4,8,ok,,rf,20,64,2,silu,0.0023748351318637236,1e-05,0.0,0.9998692274093628,33,734,5.858791496393678e-07,1.937604308128357
pairwise_interaction,rf,4,9,ok,,rf,20,128,2,softplus,0.0009917037695444846,1e-05,0.0,0.9763219952583313,196,897,0.28290078043937683,1.1296294927597046
pairwise_interaction,rf,4,10,ok,,rf,20,128,3,softplus,0.004260177158880287,1e-05,0.0,0.9255229830741882,175,876,0.001618681475520134,1.9227893352508545
pairwise_interaction,rf,4,11,ok,,rf,20,256,4,softplus,0.0004446735195081786,0.0,0.0,0.957054615020752,929,1630,0.4766198396682739,0.9971466660499573
pairwise_interaction,rf,4,12,ok,,rf,20,64,2,gelu,0.006097873852714279,1e-06,0.0,0.9781377911567688,12,713,2.9410953175101895e-06,1.9237043857574463
pairwise_interaction,rf,4,13,ok,,rf,20,64,2,softplus,0.0003220700278944311,0.01,0.0,0.9722623229026794,901,1602,0.48792168498039246,0.979751467704773
pairwise_interaction,rf,4,14,ok,,rf,20,64,3,softplus,0.0005657491581181004,0.01,0.0,0.9963445663452148,247,948,0.4311352074146271,1.0520234107971191
pairwise_interaction,rf,4,15,ok,,rf,20,512,4,silu,3.754180330402229e-05,0.01,0.0,0.9451412558555603,289,990,0.28627774119377136,1.1118745803833008
pairwise_interaction,rf,4,16,ok,,rf,20,64,4,gelu,0.00011897066550042513,1e-06,0.0,0.980370819568634,490,1191,0.024178138002753258,1.870195984840393
pairwise_interaction,rf,4,17,ok,,rf,20,64,2,softplus,0.0014013405711689748,0.0,0.0,0.9720526933670044,229,930,0.1554967314004898,1.2469362020492554
pairwise_interaction,rf,4,18,ok,,rf,20,64,4,softplus,0.0011796278207808824,1e-05,0.0,0.9851483106613159,286,987,0.19480320811271667,1.4079923629760742
