model,explain_method,seed,function,samples,dimension,noise,variable,score,is_active
KAN,perm,1,core_interaction,1024,100,0.0,35,0.0,0
KAN,perm,1,core_interaction,1024,100,0.0,36,0.0,0
KAN,perm,1,core_interaction,1024,100,0.0,37,0.0007467865943908691,0
KAN,perm,1,core_interaction,1024,100,0.0,38,0.02201966382563114,0
KAN,perm,1,core_interaction,1024,100,0.0,39,0.008172889240086079,0
KAN,perm,1,core_interaction,1024,100,0.0,40,0.0023342370986938477,0
KAN,perm,1,core_interaction,1024,100,0.0,41,0.0,0
KAN,perm,1,core_interaction,1024,100,0.0,42,0.013150334358215332,0
KAN,perm,1,core_interaction,1024,100,0.0,43,0.0,0
KAN,perm,1,core_interaction,1024,100,0.0,44,0.010147769935429096,0
KAN,perm,1,core_interaction,1024,100,0.0,45,0.0002039472310571,0
KAN,perm,1,core_interaction,1024,100,0.0,46,0.006125966552644968,0
KAN,perm,1,core_interaction,1024,100,0.0,47,0.012948294170200825,0
KAN,perm,1,core_interaction,1024,100,0.0,48,0.0,0
KAN,perm,1,core_interaction,1024,100,0.0,49,0.00018688042473513633,0
KAN,perm,1,core_interaction,1024,100,0.0,50,0.0,0
KAN,perm,1,core_interaction,1024,100,0.0,51,0.009124736301600933,0
KAN,perm,1,core_interaction,1024,100,0.0,52,0.0,0
KAN,perm,1,core_interaction,1024,100,0.0,53,0.0,0
KAN,perm,1,core_interaction,1024,100,0.0,54,0.00278095412068069,0
KAN,perm,1,core_interaction,1024,100,0.0,55,0.017146507278084755,0
KAN,perm,1,core_interaction,1024,100,0.0,56,0.0,0
KAN,perm,1,core_interaction,1024,100,0.0,57,0.0,0
KAN,perm,1,core_interaction,1024,100,0.0,58,0.0028741161804646254,0
KAN,perm,1,core_interaction,1024,100,0.0,59,0.0035503506660461426,0
KAN,perm,1,core_interaction,1024,100,0.0,60,0.0,0
KAN,perm,1,core_interaction,1024,100,0.0,61,0.0,0
KAN,perm,1,core_interaction,1024,100,0.0,62,0.0,0
KAN,perm,1,core_interaction,1024,100,0.0,63,0.0,0
KAN,perm,1,core_interaction,1024,100,0.0,64,0.013603190891444683,0
KAN,perm,1,core_interaction,1024,100,0.0,65,0.0,0
KAN,perm,1,core_interaction,1024,100,0.0,66,0.007210294250398874,0
KAN,perm,1,core_interaction,1024,100,0.0,67,0.0,0
KAN,perm,1,core_interaction,1024,100,0.0,68,0.0044062137603759766,0
KAN,perm,1,core_interaction,1024,100,0.0,69,0.005129536148160696,0
KAN,perm,1,core_interaction,1024,100,0.0,70,0.0,0
KAN,perm,1,core_interaction,1024,100,0.0,71,0.0035863120574504137,0
KAN,perm,1,core_interaction,1024,100,0.0,72,0.006287276744842529,0
KAN,perm,1,core_interaction,1024,100,0.0,73,0.0,0
KAN,perm,1,core_interaction,1024,100,0.0,74,0.006876587867736816,0
KAN,perm,1,core_interaction,1024,100,0.0,75,0.00459424639120698,0
KAN,perm,1,core_interaction,1024,100,0.0,76,0.013221223838627338,0
KAN,perm,1,core_interaction,1024,100,0.0,77,0.0032609503250569105,0
KAN,perm,1,core_interaction,1024,100,0.0,78,0.003057797672227025,0
