source_file,function,explain_method,variable,is_true_active,selection_frequency,mean_importance
earlystop_d100_steps5.csv,core_interaction,perm,44,0,0.4,0.045779188722372056
earlystop_d100_steps5.csv,core_interaction,perm,45,0,0.0,0.023309890553355216
earlystop_d100_steps5.csv,core_interaction,perm,46,0,0.0,0.012514670891687275
earlystop_d100_steps5.csv,core_interaction,perm,47,0,0.0,0.014112035557627679
earlystop_d100_steps5.csv,core_interaction,perm,48,0,0.0,0.009751176601275802
earlystop_d100_steps5.csv,core_interaction,perm,49,0,0.0,0.026948689948767424
earlystop_d100_steps5.csv,core_interaction,perm,50,0,0.0,0.017882593907415867
earlystop_d100_steps5.csv,core_interaction,perm,51,0,0.0,0.009784984402358532
earlystop_d100_steps5.csv,core_interaction,perm,52,0,0.0,0.029858867079019545
earlystop_d100_steps5.csv,core_interaction,perm,53,0,0.0,0.002895442707085749
earlystop_d100_steps5.csv,core_interaction,perm,54,0,0.0,0.009198316058609634
earlystop_d100_steps5.csv,core_interaction,perm,55,0,0.0,0.02054211301729083
earlystop_d100_steps5.csv,core_interaction,perm,56,0,0.0,0.011430621147155762
earlystop_d100_steps5.csv,core_interaction,perm,57,0,0.0,0.009768962860107422
earlystop_d100_steps5.csv,core_interaction,perm,58,0,0.0,0.003143334481865168
earlystop_d100_steps5.csv,core_interaction,perm,59,0,0.0,0.012276308005675673
earlystop_d100_steps5.csv,core_interaction,perm,60,0,0.0,0.014112019538879394
earlystop_d100_steps5.csv,core_interaction,perm,61,0,0.0,0.021124068833887576
earlystop_d100_steps5.csv,core_interaction,perm,62,0,0.0,0.01114753088913858
earlystop_d100_steps5.csv,core_interaction,perm,63,0,0.0,0.017919150460511447
earlystop_d100_steps5.csv,core_interaction,perm,64,0,0.0,0.0032928150147199632
earlystop_d100_steps5.csv,core_interaction,perm,65,0,0.0,0.04182022488676011
earlystop_d100_steps5.csv,core_interaction,perm,66,0,0.0,0.026572171412408353
earlystop_d100_steps5.csv,core_interaction,perm,67,0,0.0,0.016577037423849104
earlystop_d100_steps5.csv,core_interaction,perm,68,0,0.4,0.04059065878391266
earlystop_d100_steps5.csv,core_interaction,perm,69,0,0.0,0.013459190167486668
earlystop_d100_steps5.csv,core_interaction,perm,70,0,0.0,0.010975567251443863
earlystop_d100_steps5.csv,core_interaction,perm,71,0,0.0,0.012357894331216812
earlystop_d100_steps5.csv,core_interaction,perm,72,0,0.0,0.005571913719177246
earlystop_d100_steps5.csv,core_interaction,perm,73,0,0.0,0.008620015787892043
earlystop_d100_steps5.csv,core_interaction,perm,74,0,0.0,0.015815147198736668
earlystop_d100_steps5.csv,core_interaction,perm,75,0,0.0,0.010593652352690696
earlystop_d100_steps5.csv,core_interaction,perm,76,0,0.0,0.012733126059174538
earlystop_d100_steps5.csv,core_interaction,perm,77,0,0.0,0.028155739605426788
earlystop_d100_steps5.csv,core_interaction,perm,78,0,0.0,0.0068190574645996095
earlystop_d100_steps5.csv,core_interaction,perm,79,0,0.0,0.008727963757701218
earlystop_d100_steps5.csv,core_interaction,perm,80,0,0.0,0.010651278402656316
earlystop_d100_steps5.csv,core_interaction,perm,81,0,0.0,0.004500699043273926
earlystop_d100_steps5.csv,core_interaction,perm,82,0,0.0,0.0018753847107291222
earlystop_d100_steps5.csv,core_interaction,perm,83,0,0.0,0.02348827598616481
earlystop_d100_steps5.csv,core_interaction,perm,84,0,0.0,0.02024281807243824
earlystop_d100_steps5.csv,core_interaction,perm,85,0,0.0,0.011847448223852553
earlystop_d100_steps5.csv,core_interaction,perm,86,0,0.0,0.012395851034671067
earlystop_d100_steps5.csv,core_interaction,perm,87,0,0.0,0.016587288677692415
earlystop_d100_steps5.csv,core_interaction,perm,88,0,0.0,0.013094465248286724
earlystop_d100_steps5.csv,core_interaction,perm,89,0,0.0,0.025339683378115298
earlystop_d100_steps5.csv,core_interaction,perm,90,0,0.0,0.015630960930138826
earlystop_d100_steps5.csv,core_interaction,perm,91,0,0.0,0.013228479959070682
earlystop_d100_steps5.csv,core_interaction,perm,92,0,0.2,0.022073125839233397
earlystop_d100_steps5.csv,core_interaction,perm,93,0,0.2,0.029178015887737274
earlystop_d100_steps5.csv,core_interaction,perm,94,0,0.0,0.004633792117238045
earlystop_d100_steps5.csv,core_interaction,perm,95,0,0.0,0.010491450317203999
earlystop_d100_steps5.csv,core_interaction,perm,96,0,0.0,0.01571725159883499
earlystop_d100_steps5.csv,core_interaction,perm,97,0,0.0,0.003872203826904297
earlystop_d100_steps5.csv,core_interaction,perm,98,0,0.0,0.02599674854427576
earlystop_d100_steps5.csv,core_interaction,perm,99,0,0.2,0.0357459619641304
earlystop_d100_steps50.csv,core_interaction,grad,0,1,1.0,2.8471870899200438
earlystop_d100_steps50.csv,core_interaction,grad,1,1,1.0,0.8768907308578491
earlystop_d100_steps50.csv,core_interaction,grad,2,1,0.0,0.4260973155498505
earlystop_d100_steps50.csv,core_interaction,grad,3,1,0.0,0.35621286630630494
earlystop_d100_steps50.csv,core_interaction,grad,4,0,0.0,0.42904946208000183
earlystop_d100_steps50.csv,core_interaction,grad,5,0,0.0,0.4501810371875763
earlystop_d100_steps50.csv,core_interaction,grad,6,0,0.0,0.44322711825370786
earlystop_d100_steps50.csv,core_interaction,grad,7,0,0.0,0.5026639640331269
earlystop_d100_steps50.csv,core_interaction,grad,8,0,0.0,0.35586580634117126
earlystop_d100_steps50.csv,core_interaction,grad,9,0,0.0,0.40811939239501954
earlystop_d100_steps50.csv,core_interaction,grad,10,0,0.0,0.36554878354072573
earlystop_d100_steps50.csv,core_interaction,grad,11,0,0.0,0.3787576496601105
earlystop_d100_steps50.csv,core_interaction,grad,12,0,0.0,0.3252148926258087
earlystop_d100_steps50.csv,core_interaction,grad,13,0,0.0,0.33074329793453217
earlystop_d100_steps50.csv,core_interaction,grad,14,0,0.0,0.3766965538263321
earlystop_d100_steps50.csv,core_interaction,grad,15,0,0.0,0.33738614320755006
earlystop_d100_steps50.csv,core_interaction,grad,16,0,0.0,0.4345298171043396
earlystop_d100_steps50.csv,core_interaction,grad,17,0,0.2,0.5077565491199494
earlystop_d100_steps50.csv,core_interaction,grad,18,0,0.2,0.44641717672348025
earlystop_d100_steps50.csv,core_interaction,grad,19,0,0.0,0.4129053771495819
earlystop_d100_steps50.csv,core_interaction,grad,20,0,0.2,0.4417093753814697
earlystop_d100_steps50.csv,core_interaction,grad,21,0,0.0,0.3678479939699173
earlystop_d100_steps50.csv,core_interaction,grad,22,0,0.0,0.3966228008270264
earlystop_d100_steps50.csv,core_interaction,grad,23,0,0.0,0.3948206901550293
earlystop_d100_steps50.csv,core_interaction,grad,24,0,0.0,0.381764167547226
earlystop_d100_steps50.csv,core_interaction,grad,25,0,0.0,0.43009339570999144
earlystop_d100_steps50.csv,core_interaction,grad,26,0,0.0,0.46487884521484374
earlystop_d100_steps50.csv,core_interaction,grad,27,0,0.2,0.43764662742614746
earlystop_d100_steps50.csv,core_interaction,grad,28,0,0.0,0.45218404531478884
earlystop_d100_steps50.csv,core_interaction,grad,29,0,0.0,0.40276600122451783
earlystop_d100_steps50.csv,core_interaction,grad,30,0,0.0,0.45357911586761473
earlystop_d100_steps50.csv,core_interaction,grad,31,0,0.0,0.41564586758613586
earlystop_d100_steps50.csv,core_interaction,grad,32,0,0.2,0.5178275465965271
earlystop_d100_steps50.csv,core_interaction,grad,33,0,0.0,0.34856756329536437
earlystop_d100_steps50.csv,core_interaction,grad,34,0,0.0,0.37497644424438475
earlystop_d100_steps50.csv,core_interaction,grad,35,0,0.2,0.4273315668106079
earlystop_d100_steps50.csv,core_interaction,grad,36,0,0.0,0.3621182143688202
earlystop_d100_steps50.csv,core_interaction,grad,37,0,0.0,0.3521997004747391
earlystop_d100_steps50.csv,core_interaction,grad,38,0,0.0,0.32573813796043394
earlystop_d100_steps50.csv,core_interaction,grad,39,0,0.0,0.4119762420654297
earlystop_d100_steps50.csv,core_interaction,grad,40,0,0.0,0.4175773739814758
earlystop_d100_steps50.csv,core_interaction,grad,41,0,0.0,0.3650013476610184
earlystop_d100_steps50.csv,core_interaction,grad,42,0,0.0,0.43653749823570254
earlystop_d100_steps50.csv,core_interaction,grad,43,0,0.0,0.3882081210613251
earlystop_d100_steps50.csv,core_interaction,grad,44,0,0.0,0.5157039821147918
earlystop_d100_steps50.csv,core_interaction,grad,45,0,0.2,0.4351474970579147
earlystop_d100_steps50.csv,core_interaction,grad,46,0,0.0,0.3757297843694687
earlystop_d100_steps50.csv,core_interaction,grad,47,0,0.0,0.36885848045349123
earlystop_d100_steps50.csv,core_interaction,grad,48,0,0.0,0.42149561643600464
earlystop_d100_steps50.csv,core_interaction,grad,49,0,0.0,0.4237772047519684
earlystop_d100_steps50.csv,core_interaction,grad,50,0,0.0,0.46336419582366944
earlystop_d100_steps50.csv,core_interaction,grad,51,0,0.0,0.37561221420764923
earlystop_d100_steps50.csv,core_interaction,grad,52,0,0.0,0.4117674708366394
earlystop_d100_steps50.csv,core_interaction,grad,53,0,0.0,0.3850756585597992
earlystop_d100_steps50.csv,core_interaction,grad,54,0,0.0,0.3917066156864166
earlystop_d100_steps50.csv,core_interaction,grad,55,0,0.0,0.327423506975174
earlystop_d100_steps50.csv,core_interaction,grad,56,0,0.0,0.38166478276252747
earlystop_d100_steps50.csv,core_interaction,grad,57,0,0.0,0.3846174418926239
earlystop_d100_steps50.csv,core_interaction,grad,58,0,0.0,0.3835137337446213
earlystop_d100_steps50.csv,core_interaction,grad,59,0,0.0,0.4287374973297119
earlystop_d100_steps50.csv,core_interaction,grad,60,0,0.0,0.34747968316078187
earlystop_d100_steps50.csv,core_interaction,grad,61,0,0.0,0.4034284293651581
earlystop_d100_steps50.csv,core_interaction,grad,62,0,0.0,0.3874122142791748
earlystop_d100_steps50.csv,core_interaction,grad,63,0,0.0,0.39335987269878386
earlystop_d100_steps50.csv,core_interaction,grad,64,0,0.0,0.39475958943367007
earlystop_d100_steps50.csv,core_interaction,grad,65,0,0.0,0.462322860956192
earlystop_d100_steps50.csv,core_interaction,grad,66,0,0.0,0.42902098000049593
earlystop_d100_steps50.csv,core_interaction,grad,67,0,0.0,0.4025067389011383
earlystop_d100_steps50.csv,core_interaction,grad,68,0,0.0,0.37392640113830566
earlystop_d100_steps50.csv,core_interaction,grad,69,0,0.0,0.36259602308273314
earlystop_d100_steps50.csv,core_interaction,grad,70,0,0.0,0.44911214113235476
earlystop_d100_steps50.csv,core_interaction,grad,71,0,0.0,0.4487683176994324
earlystop_d100_steps50.csv,core_interaction,grad,72,0,0.0,0.4532021164894104
earlystop_d100_steps50.csv,core_interaction,grad,73,0,0.0,0.4013759016990662
earlystop_d100_steps50.csv,core_interaction,grad,74,0,0.0,0.3890427827835083
earlystop_d100_steps50.csv,core_interaction,grad,75,0,0.0,0.41303821802139284
earlystop_d100_steps50.csv,core_interaction,grad,76,0,0.0,0.3388701319694519
earlystop_d100_steps50.csv,core_interaction,grad,77,0,0.0,0.45460769534111023
earlystop_d100_steps50.csv,core_interaction,grad,78,0,0.0,0.368932968378067
earlystop_d100_steps50.csv,core_interaction,grad,79,0,0.0,0.4312048316001892
earlystop_d100_steps50.csv,core_interaction,grad,80,0,0.0,0.36407293677330016
earlystop_d100_steps50.csv,core_interaction,grad,81,0,0.0,0.39392428398132323
earlystop_d100_steps50.csv,core_interaction,grad,82,0,0.0,0.3379714071750641
earlystop_d100_steps50.csv,core_interaction,grad,83,0,0.0,0.34538147002458575
earlystop_d100_steps50.csv,core_interaction,grad,84,0,0.0,0.3536259770393372
earlystop_d100_steps50.csv,core_interaction,grad,85,0,0.0,0.4252671003341675
earlystop_d100_steps50.csv,core_interaction,grad,86,0,0.0,0.40587403774261477
earlystop_d100_steps50.csv,core_interaction,grad,87,0,0.0,0.47267245054244994
earlystop_d100_steps50.csv,core_interaction,grad,88,0,0.0,0.48407026529312136
earlystop_d100_steps50.csv,core_interaction,grad,89,0,0.0,0.4434540271759033
earlystop_d100_steps50.csv,core_interaction,grad,90,0,0.0,0.35782511830329894
earlystop_d100_steps50.csv,core_interaction,grad,91,0,0.2,0.4522637605667114
earlystop_d100_steps50.csv,core_interaction,grad,92,0,0.0,0.4305168867111206
earlystop_d100_steps50.csv,core_interaction,grad,93,0,0.0,0.39227586388587954
earlystop_d100_steps50.csv,core_interaction,grad,94,0,0.0,0.3428134202957153
earlystop_d100_steps50.csv,core_interaction,grad,95,0,0.2,0.42213150262832644
earlystop_d100_steps50.csv,core_interaction,grad,96,0,0.0,0.4407621145248413
earlystop_d100_steps50.csv,core_interaction,grad,97,0,0.2,0.5057756245136261
earlystop_d100_steps50.csv,core_interaction,grad,98,0,0.0,0.49562020897865294
earlystop_d100_steps50.csv,core_interaction,grad,99,0,0.0,0.4071763873100281
earlystop_d100_steps50.csv,core_interaction,perm,0,1,1.0,0.7562714636325836
earlystop_d100_steps50.csv,core_interaction,perm,1,1,0.6,0.10380949079990387
earlystop_d100_steps50.csv,core_interaction,perm,2,1,0.0,0.013538245297968387
earlystop_d100_steps50.csv,core_interaction,perm,3,1,0.0,0.0020383676514029504
earlystop_d100_steps50.csv,core_interaction,perm,4,0,0.0,0.0008975426666438579
earlystop_d100_steps50.csv,core_interaction,perm,5,0,0.0,0.010647837072610855
earlystop_d100_steps50.csv,core_interaction,perm,6,0,0.0,0.001204367447644472
earlystop_d100_steps50.csv,core_interaction,perm,7,0,0.0,0.004933655261993408
earlystop_d100_steps50.csv,core_interaction,perm,8,0,0.0,0.001704557705670595
earlystop_d100_steps50.csv,core_interaction,perm,9,0,0.0,0.002026820124592632
earlystop_d100_steps50.csv,core_interaction,perm,10,0,0.0,0.02140525940340012
earlystop_d100_steps50.csv,core_interaction,perm,11,0,0.0,0.001050408650189638
earlystop_d100_steps50.csv,core_interaction,perm,12,0,0.0,0.010322940163314342
earlystop_d100_steps50.csv,core_interaction,perm,13,0,0.0,0.01366955004632473
earlystop_d100_steps50.csv,core_interaction,perm,14,0,0.0,0.012852859729900957
earlystop_d100_steps50.csv,core_interaction,perm,15,0,0.0,0.024034388922154905
earlystop_d100_steps50.csv,core_interaction,perm,16,0,0.0,0.009255969524383545
earlystop_d100_steps50.csv,core_interaction,perm,17,0,0.0,0.008954521082341672
earlystop_d100_steps50.csv,core_interaction,perm,18,0,0.0,0.021861816011369228
earlystop_d100_steps50.csv,core_interaction,perm,19,0,0.0,0.009091997379437089
earlystop_d100_steps50.csv,core_interaction,perm,20,0,0.2,0.024992410093545914
earlystop_d100_steps50.csv,core_interaction,perm,21,0,0.0,0.02246689421008341
earlystop_d100_steps50.csv,core_interaction,perm,22,0,0.0,0.005285243038088083
earlystop_d100_steps50.csv,core_interaction,perm,23,0,0.0,0.023264627391472458
earlystop_d100_steps50.csv,core_interaction,perm,24,0,0.0,0.0026000977028161286
earlystop_d100_steps50.csv,core_interaction,perm,25,0,0.0,0.009414788242429495
earlystop_d100_steps50.csv,core_interaction,perm,26,0,0.0,0.014325320906937122
earlystop_d100_steps50.csv,core_interaction,perm,27,0,0.0,0.02454990961123258
earlystop_d100_steps50.csv,core_interaction,perm,28,0,0.0,0.009853235632181167
earlystop_d100_steps50.csv,core_interaction,perm,29,0,0.2,0.014983487379504367
earlystop_d100_steps50.csv,core_interaction,perm,30,0,0.0,0.020524970814585687
earlystop_d100_steps50.csv,core_interaction,perm,31,0,0.2,0.03793935453286394
earlystop_d100_steps50.csv,core_interaction,perm,32,0,0.0,0.022733839973807336
earlystop_d100_steps50.csv,core_interaction,perm,33,0,0.0,0.0012710452079772948
earlystop_d100_steps50.csv,core_interaction,perm,34,0,0.0,0.016751813888549804
earlystop_d100_steps50.csv,core_interaction,perm,35,0,0.0,0.00303166713565588
earlystop_d100_steps50.csv,core_interaction,perm,36,0,0.0,0.021748571097850798
earlystop_d100_steps50.csv,core_interaction,perm,37,0,0.0,0.012946231849491596
earlystop_d100_steps50.csv,core_interaction,perm,38,0,0.0,0.0040249783545732495
earlystop_d100_steps50.csv,core_interaction,perm,39,0,0.0,0.004860405065119267
earlystop_d100_steps50.csv,core_interaction,perm,40,0,0.2,0.022391867078840732
earlystop_d100_steps50.csv,core_interaction,perm,41,0,0.0,0.005667563155293464
earlystop_d100_steps50.csv,core_interaction,perm,42,0,0.0,0.012508567469194532
earlystop_d100_steps50.csv,core_interaction,perm,43,0,0.0,0.01823784178122878
earlystop_d100_steps50.csv,core_interaction,perm,44,0,0.0,0.011033706180751324
earlystop_d100_steps50.csv,core_interaction,perm,45,0,0.0,0.005551624321378767
earlystop_d100_steps50.csv,core_interaction,perm,46,0,0.0,0.010668985079973936
earlystop_d100_steps50.csv,core_interaction,perm,47,0,0.0,0.005144528392702341
earlystop_d100_steps50.csv,core_interaction,perm,48,0,0.2,0.03356344602070749
earlystop_d100_steps50.csv,core_interaction,perm,49,0,0.0,0.009587812703102827
earlystop_d100_steps50.csv,core_interaction,perm,50,0,0.0,0.0025557318702340128
earlystop_d100_steps50.csv,core_interaction,perm,51,0,0.0,0.011859913589432836
earlystop_d100_steps50.csv,core_interaction,perm,52,0,0.0,0.010560035705566406
earlystop_d100_steps50.csv,core_interaction,perm,53,0,0.0,0.01635188707150519
earlystop_d100_steps50.csv,core_interaction,perm,54,0,0.0,0.0007893721573054791
earlystop_d100_steps50.csv,core_interaction,perm,55,0,0.0,0.00627047223970294
earlystop_d100_steps50.csv,core_interaction,perm,56,0,0.2,0.027322649335837924
earlystop_d100_steps50.csv,core_interaction,perm,57,0,0.0,0.004836003016680479
earlystop_d100_steps50.csv,core_interaction,perm,58,0,0.0,0.004772949335165322
earlystop_d100_steps50.csv,core_interaction,perm,59,0,0.0,0.022135671600699423
earlystop_d100_steps50.csv,core_interaction,perm,60,0,0.0,0.0172486623050645
earlystop_d100_steps50.csv,core_interaction,perm,61,0,0.0,0.022514410316944122
earlystop_d100_steps50.csv,core_interaction,perm,62,0,0.0,0.004324197769165039
earlystop_d100_steps50.csv,core_interaction,perm,63,0,0.0,0.009576447680592537
earlystop_d100_steps50.csv,core_interaction,perm,64,0,0.0,0.022716569900512695
earlystop_d100_steps50.csv,core_interaction,perm,65,0,0.0,0.01809868775308132
earlystop_d100_steps50.csv,core_interaction,perm,66,0,0.0,0.01640938543714583
earlystop_d100_steps50.csv,core_interaction,perm,67,0,0.0,0.0038153808563947678
earlystop_d100_steps50.csv,core_interaction,perm,68,0,0.0,0.010900894738733768
earlystop_d100_steps50.csv,core_interaction,perm,69,0,0.0,0.012820672802627086
earlystop_d100_steps50.csv,core_interaction,perm,70,0,0.0,0.013064670376479626
earlystop_d100_steps50.csv,core_interaction,perm,71,0,0.2,0.03693248797208071
earlystop_d100_steps50.csv,core_interaction,perm,72,0,0.0,0.006597793102264405
earlystop_d100_steps50.csv,core_interaction,perm,73,0,0.0,0.0016256451606750488
earlystop_d100_steps50.csv,core_interaction,perm,74,0,0.0,0.0010376532562077045
earlystop_d100_steps50.csv,core_interaction,perm,75,0,0.0,0.006797885894775391
earlystop_d100_steps50.csv,core_interaction,perm,76,0,0.0,0.0016842683777213096
earlystop_d100_steps50.csv,core_interaction,perm,77,0,0.0,0.02864895612001419
earlystop_d100_steps50.csv,core_interaction,perm,78,0,0.0,0.0012077808380126954
earlystop_d100_steps50.csv,core_interaction,perm,79,0,0.2,0.0330618105828762
earlystop_d100_steps50.csv,core_interaction,perm,80,0,0.0,0.018690920248627663
earlystop_d100_steps50.csv,core_interaction,perm,81,0,0.0,0.012907969951629638
earlystop_d100_steps50.csv,core_interaction,perm,82,0,0.0,0.019806679082103075
earlystop_d100_steps50.csv,core_interaction,perm,83,0,0.2,0.01357140950858593
earlystop_d100_steps50.csv,core_interaction,perm,84,0,0.0,0.002062869071960449
